lg2 n,sorted,sorted variance,reversed,reversed variance,random,random variance,min_sort,min_rev,min_rand,max_sort,max_rev,max_rand
0,0.12106671333312986,0.20520008708200752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8160006999969482,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,6.659825642903644e-05,6.209458863142774e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0009989738464355469,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,6.667772928873698e-05,6.224287416342932e-08,0.0,0.0,6.672541300455728e-05,6.233193036880241e-08,0.0,0.0,0.0,0.0010001659393310547,0.0,0.0010008811950683594
8,0.0,0.0,0.0,0.0,0.00013327598571777344,1.1545619145181259e-07,0.0,0.0,0.0,0.0,0.0,0.0009999275207519531
9,6.656646728515623e-05,6.203532393556088e-08,0.0001998583475748698,1.5977392397164496e-07,0.00026669502258300785,1.9559721749828896e-07,0.0,0.0,0.0,0.0009984970092773438,0.001001119613647461,0.0010004043579101562
10,0.0002666791280110677,1.955742456832215e-07,0.0005333741505940756,2.4892740283475075e-07,0.0012665748596191403,1.9492494933122846e-07,0.0,0.0,0.0009989738464355469,0.0010020732879638672,0.001001596450805664,0.0020003318786621094
11,0.0011332670847574871,2.4897607292789165e-07,0.0025994618733723956,2.4000426391365996e-07,0.004400046666463216,7.731526228680094e-07,0.0,0.0019979476928710938,0.002999544143676758,0.0020008087158203125,0.0030012130737304688,0.005999326705932617
12,0.004999415079752604,1.333300568957283e-06,0.01033328374226888,1.82035123897448e-06,0.015533018112182616,1.3585051618368498e-05,0.0030007362365722656,0.0070035457611083984,0.009997844696044922,0.007000446319580078,0.012001514434814453,0.020998239517211914
13,0.02046721776326498,1.6646838180855004e-05,0.03193292617797852,1.659477293893966e-05,0.05980002085367838,8.042702155813057e-05,0.014998435974121094,0.025998830795288086,0.04400038719177246,0.027002573013305664,0.03899955749511719,0.07200002670288086
14,0.08419990539550781,0.00012774906060712964,0.13079986572265623,0.00030360972829384986,0.22119916280110674,0.0010030492155758308,0.06800317764282227,0.10000276565551758,0.1849977970123291,0.10500097274780273,0.153001070022583,0.31800389289855957
15,0.2581333637237549,0.0003305133871905735,0.4478665987650553,0.0010301081314739544,0.819333283106486,0.020172164315589623,0.23200154304504395,0.4080023765563965,0.6710000038146973,0.29200148582458496,0.5289983749389648,1.1189982891082764
16,1.0778668562571208,0.02139960549061824,1.821066188812256,0.033524795150524374,3.1775331020355226,0.09530167953790608,0.9200015068054199,1.593003273010254,2.793999433517456,1.329000473022461,2.1440014839172363,3.8799991607666016
17,4.168599526087442,0.059223394770505186,7.267132949829101,0.1798914127715094,13.64059958457947,0.7850412319191473,3.8459978103637695,6.7840001583099365,12.244997262954712,4.626997709274292,8.176999568939209,15.14400315284729
18,18.198932727177933,1.1743874179168667,33.76253428459167,0.44797044891093407,51.44113297462464,27.11769065062402,16.327998876571655,32.891998529434204,45.98400330543518,19.627997398376465,35.35299873352051,64.59999799728394
19,67.47300747235616,23.832674958404738,126.46408758163452,37.22472363454577,231.20873915354412,206.22535893998514,60.5409939289093,117.05397701263428,197.492999792099,78.4127824306488,137.4639115333557,249.4275460243225
20,317.9989708741506,148.04668848137203,530.1142346064249,1030.0740343322561,839.4093543847403,5302.084740455019,289.37404322624207,486.57751750946045,705.028998374939,340.95783710479736,599.50905418396,932.8089129924774
