lg2 n,sorted,sorted variance,reversed,reversed variance,random,random variance,min_sort,min_rev,min_rand,max_sort,max_rev,max_rand
15,0.12630093097686768,0.000620658710604971,0.12060141563415527,0.00010985881499436803,0.10850110054016113,9.042936003652358e-05,0.10000205039978027,0.10199689865112305,0.09300661087036133,0.17600226402282715,0.1360025405883789,0.11900043487548828
16,0.21910061836242675,0.00014051087612415358,0.22460174560546875,0.0007962687033227668,0.24810020923614498,0.0008442152857134035,0.19499993324279785,0.1880021095275879,0.18500256538391113,0.233001708984375,0.26599931716918945,0.28699803352355957
17,0.4652005195617676,0.00037093773828701123,0.42090005874633785,0.0016428938581361761,0.40489919185638423,0.0014728094929529333,0.437000036239624,0.36099767684936523,0.35399580001831055,0.5079972743988037,0.4799981117248535,0.46899962425231934
18,1.0872523069381714,0.03650815277823141,1.1739008903503418,0.0321687008495792,0.9830011606216431,0.008670439852904225,0.825000524520874,0.788001537322998,0.7920002937316895,1.5085155963897705,1.3850021362304688,1.074998378753662
19,2.0276013374328614,0.09231723573883749,2.301800274848938,0.01811812828814766,2.221600437164306,0.09518824074188151,1.5959985256195068,2.0600006580352783,1.808997631072998,2.415001392364502,2.457000494003296,2.812999963760376
20,3.79750075340271,0.10946450691414154,4.1527992486953735,0.07030497286920369,4.069999194145203,0.1241206988062169,3.2089967727661133,3.585998058319092,3.3249998092651367,4.181000232696533,4.5210020542144775,4.448000907897949
21,7.331700325012207,0.1806066233451588,7.829100108146667,0.5457281402910829,7.68729977607727,0.419481668516753,6.676000595092773,6.581998109817505,6.81399941444397,8.062000274658203,8.841998100280762,8.81400203704834
22,16.536799669265747,1.8074717266064682,16.171799468994138,2.7115002959609424,16.57869942188263,1.1300339324232027,14.366005420684814,13.667998552322388,15.222001075744629,18.537999868392944,18.322996616363525,17.96200180053711
23,36.39392876625061,50.426570139098885,33.72609856128693,5.066656343001655,33.64089918136596,4.667273313617827,29.447998762130737,30.188000917434692,31.440996408462524,55.77227520942688,38.15600085258484,38.13600039482117
24,75.601793217659,1000.3239242711866,61.80839886665344,8.297043781426726,61.86429903507233,1.070720217889919,58.89800143241882,59.042996883392334,60.212997913360596,169.18493461608887,68.97100114822388,63.01499652862549
25,121.27489964962005,64.05330491753247,110.6300984621048,4.219210293760957,113.52869920730592,3.4452577407972687,109.0509991645813,106.07099795341492,110.88300514221191,138.94799995422363,113.70299768447876,117.26899528503418
26,236.41499996185303,26.493451511284924,239.3718999147415,13.699236089361143,248.10930149555205,15.111486716934854,227.6599998474121,232.10199785232544,243.2610058784485,243.8309988975525,244.6300082206726,254.84499883651733
27,493.5360232114791,319.07199777664937,478.8665986776352,50.069862938890154,486.4517002344131,53.899377579745114,467.9799988269806,467.13199853897095,475.90499806404114,529.626223564148,493.6569962501526,494.0699965953827
28,1682.2937925815581,802663.8385942283,937.2498303174973,2471.5612082884318,971.6692972660064,444.02587377797914,930.7039966583252,899.7899978160858,936.1490054130554,3409.9879999160767,1082.8199982643127,1000.5519995689392
29,1894.1248989105225,1753.076351080239,1830.3383246183396,227.09964413971124,1853.7421997547149,201.53123634740226,1830.41499710083,1806.7889776229858,1830.675999879837,1959.88095164299,1851.8449981212616,1877.3220012187958
