lg2 n,sorted,sorted variance,reversed,reversed variance,random,random variance,min_sort,min_rev,min_rand,max_sort,max_rev,max_rand
0,9.973526000976603e-07,9.937588991851938e-10,7.986068725585924e-07,7.96602215577879e-10,9.962558746337851e-07,9.915651334063121e-10,0.0,0.0,0.0,0.0010013580322265625,0.0010027885437011719,0.0010020732879638672
1,8.598828315734878e-06,8.524017865215169e-09,8.41138362884518e-06,8.352556230647091e-09,1.789686679840083e-05,1.7574064593645178e-08,0.0,0.0,0.0,0.0010211467742919922,0.0010225772857666016,0.0010173320770263672
2,1.6620063781738307e-05,1.6359669636349293e-08,1.6214060783386233e-05,1.596584599241787e-08,3.2813763618469326e-05,3.1738009946888724e-08,0.0,0.0,0.0,0.0010190010070800781,0.0010271072387695312,0.0010223388671875
3,2.9096269607543932e-05,2.8247418169373743e-08,2.8186392784118596e-05,2.7376223186064883e-08,5.991275310516363e-05,5.634711542715574e-08,0.0,0.0,0.0,0.0010268688201904297,0.0010223388671875,0.0010328292846679688
4,5.487701892852789e-05,5.186098599626744e-08,5.170021057128888e-05,4.902430308715337e-08,0.0001127999305725095,1.0007589905081681e-07,0.0,0.0,0.0,0.0010304450988769531,0.0010330677032470703,0.0010404586791992188
5,0.00010566785335540726,9.447681631231659e-08,0.00010714216232299802,9.55442476757617e-08,0.00022518627643585253,1.7517031999431746e-07,0.0,0.0,0.0,0.001049041748046875,0.0010325908660888672,0.002003192901611328
6,0.00020980379581451416,1.664015790046956e-07,0.0002263102293014521,1.7618401918450633e-07,0.0004559416770935062,2.5522725207088234e-07,0.0,0.0,0.0,0.002010345458984375,0.0020036697387695312,0.00201416015625
7,0.00042709386348724484,2.5401845956694977e-07,0.0004275799512863172,2.4979775858241307e-07,0.0009188148498535182,2.444440266682795e-07,0.0,0.0,0.0,0.003001689910888672,0.002016782760620117,0.004000186920166016
8,0.0009208276987075797,1.9821132992776183e-07,0.0008806104898452749,1.6554452562822926e-07,0.001867261767387386,2.1360084156570788e-07,0.0,0.0,0.0009663105010986328,0.005003452301025391,0.0030031204223632812,0.005000591278076172
9,0.0019062751293182389,2.5646351215262056e-07,0.0019308475971221949,2.808761835570284e-07,0.004299683070182807,6.421318235227095e-07,0.0009698867797851562,0.0009567737579345703,0.0029735565185546875,0.007000446319580078,0.0060002803802490234,0.01301431655883789
10,0.004378642439842243,7.429938551862147e-07,0.004417759680747993,8.368379115885056e-07,0.009162671613693236,1.528889969966256e-06,0.0029764175415039062,0.0029692649841308594,0.006992340087890625,0.013029813766479492,0.013000726699829102,0.024005889892578125
11,0.009516079831123361,2.687306496709153e-06,0.009116026091575588,2.13260730453759e-06,0.01892137327194215,5.366179627977109e-06,0.007512807846069336,0.007512331008911133,0.015978097915649414,0.027999401092529297,0.025017499923706055,0.04597902297973633
12,0.02013687694072727,9.560803861133313e-06,0.019962077808380062,1.167098018051318e-05,0.039232143235206636,1.7239571336969724e-05,0.01697254180908203,0.016968250274658203,0.034975528717041016,0.07899713516235352,0.05299806594848633,0.0989987850189209
